,first_date,final_balance,investment_strategy
275,1893-12-01,839.9762756224164,sp500
276,1894-01-01,855.4184150664759,sp500
277,1894-02-01,873.343510207696,sp500
278,1894-03-01,846.5256928652544,sp500
279,1894-04-01,824.9841086936656,sp500
280,1894-05-01,836.3609460792487,sp500
281,1894-06-01,835.501251763181,sp500
282,1894-07-01,790.4905661064761,sp500
283,1894-08-01,766.3092423888155,sp500
284,1894-09-01,768.4454048144061,sp500
285,1894-10-01,788.3111122494269,sp500
286,1894-11-01,774.118395631363,sp500
287,1894-12-01,749.2879280296065,sp500
288,1895-01-01,748.4942475551005,sp500
289,1895-02-01,753.6546006196668,sp500
290,1895-03-01,784.092594968492,sp500
291,1895-04-01,824.7991826047836,sp500
292,1895-05-01,796.3415836042432,sp500
293,1895-06-01,803.1308706246327,sp500
294,1895-07-01,801.6623479884485,sp500
295,1895-08-01,820.4791058870103,sp500
296,1895-09-01,850.7707645654823,sp500
297,1895-10-01,903.1379450337138,sp500
298,1895-11-01,923.776233469432,sp500
299,1895-12-01,939.0108534657244,sp500
300,1896-01-01,895.7584961800557,sp500
301,1896-02-01,877.8462888402976,sp500
302,1896-03-01,874.6053015781265,sp500
303,1896-04-01,842.9178458614969,sp500
304,1896-05-01,860.1555393834685,sp500
305,1896-06-01,861.1502679100473,sp500
306,1896-07-01,871.8226078668539,sp500
307,1896-08-01,875.9586548800266,sp500
308,1896-09-01,883.8090129582002,sp500
309,1896-10-01,906.4230710240574,sp500
310,1896-11-01,891.2941907003403,sp500
311,1896-12-01,858.5959936669441,sp500
312,1897-01-01,810.1446378133741,sp500
313,1897-02-01,760.0576175740757,sp500
314,1897-03-01,785.1215015472442,sp500
315,1897-04-01,735.2857242668957,sp500
316,1897-05-01,706.5158488568461,sp500
317,1897-06-01,701.618563759337,sp500
318,1897-07-01,690.7122585259816,sp500
319,1897-08-01,651.3683093596256,sp500
320,1897-09-01,609.9327646870373,sp500
321,1897-10-01,580.4753970821729,sp500
322,1897-11-01,536.7439043627218,sp500
323,1897-12-01,511.10775626330866,sp500
324,1898-01-01,514.8160555231736,sp500
325,1898-02-01,535.524965749559,sp500
326,1898-03-01,536.1386368683688,sp500
327,1898-04-01,522.1015363868231,sp500
328,1898-05-01,535.2683901245168,sp500
329,1898-06-01,516.3091908008263,sp500
330,1898-07-01,509.1726639976634,sp500
331,1898-08-01,495.415935718344,sp500
332,1898-09-01,489.37836897498704,sp500
333,1898-10-01,508.6214068618238,sp500
334,1898-11-01,505.6766923924691,sp500
335,1898-12-01,489.0023735528805,sp500
336,1899-01-01,468.73146485215153,sp500
337,1899-02-01,482.8181415430301,sp500
338,1899-03-01,488.73001199298614,sp500
339,1899-04-01,490.7764730972802,sp500
340,1899-05-01,526.623432239774,sp500
341,1899-06-01,548.5277580781459,sp500
342,1899-07-01,552.311992154867,sp500
343,1899-08-01,504.9781073949723,sp500
344,1899-09-01,520.9040858938247,sp500
345,1899-10-01,543.9213668865488,sp500
346,1899-11-01,515.2941360981764,sp500
347,1899-12-01,505.8167570378446,sp500
348,1900-01-01,481.77463881387274,sp500
349,1900-02-01,444.544447235807,sp500
350,1900-03-01,466.50804357465347,sp500
351,1900-04-01,443.6837264219789,sp500
352,1900-05-01,416.3864947746684,sp500
353,1900-06-01,407.5037673226114,sp500
354,1900-07-01,413.85623065997845,sp500
355,1900-08-01,406.2445819995864,sp500
356,1900-09-01,431.829163560534,sp500
357,1900-10-01,431.67249697322075,sp500
358,1900-11-01,407.14778112012914,sp500
359,1900-12-01,379.57989735547966,sp500
360,1901-01-01,395.849697144742,sp500
361,1901-02-01,409.44036761813686,sp500
362,1901-03-01,396.5465186721091,sp500
363,1901-04-01,392.1632453545549,sp500
364,1901-05-01,419.0186157986861,sp500
365,1901-06-01,386.3119789499031,sp500
366,1901-07-01,391.681132006249,sp500
367,1901-08-01,389.24119785391025,sp500
368,1901-09-01,403.2869299992219,sp500
369,1901-10-01,411.8170606800254,sp500
370,1901-11-01,436.93084385395923,sp500
371,1901-12-01,465.4738801823119,sp500
372,1902-01-01,464.41465785797084,sp500
373,1902-02-01,481.9312426264565,sp500
374,1902-03-01,502.2455387987843,sp500
375,1902-04-01,525.8266514713605,sp500
376,1902-05-01,547.4008502698215,sp500
377,1902-06-01,553.3373666027668,sp500
378,1902-07-01,554.936305816614,sp500
379,1902-08-01,580.8773361089847,sp500
380,1902-09-01,593.8745406798519,sp500
381,1902-10-01,615.8877683375545,sp500
382,1902-11-01,587.0596208944289,sp500
383,1902-12-01,595.6280723889715,sp500
384,1903-01-01,592.572585000172,sp500
385,1903-02-01,627.0306884526244,sp500
386,1903-03-01,632.7683510236552,sp500
387,1903-04-01,608.5075889121715,sp500
388,1903-05-01,580.8428628651084,sp500
389,1903-06-01,572.3577189255282,sp500
390,1903-07-01,557.0118302357602,sp500
391,1903-08-01,568.8781206067812,sp500
392,1903-09-01,570.679742806802,sp500
393,1903-10-01,561.4108672366026,sp500
394,1903-11-01,579.163475809827,sp500
395,1903-12-01,600.4120252266529,sp500
396,1904-01-01,609.8683851515506,sp500
397,1904-02-01,630.5186892400709,sp500
398,1904-03-01,617.2587392805628,sp500
399,1904-04-01,599.1039440302552,sp500
400,1904-05-01,598.5575894491607,sp500
401,1904-06-01,618.6266389344373,sp500
402,1904-07-01,640.637163429006,sp500
403,1904-08-01,663.5533524815555,sp500
404,1904-09-01,646.4072645642926,sp500
405,1904-10-01,627.7638352584951,sp500
406,1904-11-01,660.552356656853,sp500
407,1904-12-01,698.4869089146989,sp500
408,1905-01-01,709.4356145043512,sp500
409,1905-02-01,721.3872610714247,sp500
410,1905-03-01,691.1455653127988,sp500
411,1905-04-01,688.2793104161574,sp500
412,1905-05-01,711.6253052201967,sp500
413,1905-06-01,724.8697567213559,sp500
414,1905-07-01,736.4770554380752,sp500
415,1905-08-01,743.7232735391285,sp500
416,1905-09-01,756.0603916918304,sp500
417,1905-10-01,780.0380352015378,sp500
418,1905-11-01,794.8449470304461,sp500
419,1905-12-01,818.9838574598249,sp500
420,1906-01-01,810.2674876643536,sp500
421,1906-02-01,821.666643496495,sp500
422,1906-03-01,775.1888322364416,sp500
423,1906-04-01,751.8049275520667,sp500
424,1906-05-01,765.1966982787048,sp500
425,1906-06-01,814.2404323467422,sp500
426,1906-07-01,859.6877606682747,sp500
427,1906-08-01,892.0217651492649,sp500
428,1906-09-01,894.4814447708328,sp500
429,1906-10-01,879.34189710742,sp500
430,1906-11-01,885.5858342907834,sp500
431,1906-12-01,917.1029637855271,sp500
432,1907-01-01,907.22801243871,sp500
433,1907-02-01,946.9198668113563,sp500
434,1907-03-01,983.1547021992945,sp500
435,1907-04-01,1006.2067358456583,sp500
436,1907-05-01,1040.7696190002373,sp500
437,1907-06-01,1063.7790042294152,sp500
438,1907-07-01,1100.89868190574,sp500
439,1907-08-01,1181.3942445101925,sp500
440,1907-09-01,1237.3486323577938,sp500
441,1907-10-01,1245.4216522837914,sp500
442,1907-11-01,1285.5359591982144,sp500
443,1907-12-01,1306.4474070587999,sp500
444,1908-01-01,1274.3075596755943,sp500
445,1908-02-01,1289.663827394287,sp500
446,1908-03-01,1340.6071498199055,sp500
447,1908-04-01,1410.9342056228604,sp500
448,1908-05-01,1420.4922302503862,sp500
449,1908-06-01,1376.2718034896718,sp500
450,1908-07-01,1385.947787805169,sp500
451,1908-08-01,1410.5027472528943,sp500
452,1908-09-01,1482.2754981627618,sp500
453,1908-10-01,1512.5271234648171,sp500
454,1908-11-01,1593.137144235441,sp500
455,1908-12-01,1626.2189273691254,sp500
456,1909-01-01,1710.2920578392254,sp500
457,1909-02-01,1740.4060512558651,sp500
458,1909-03-01,1770.5006613571336,sp500
459,1909-04-01,1765.8518683664422,sp500
460,1909-05-01,1765.29849598781,sp500
461,1909-06-01,1810.1863282279821,sp500
462,1909-07-01,1949.604794339934,sp500
463,1909-08-01,2042.513098141934,sp500
464,1909-09-01,2105.3442526804065,sp500
465,1909-10-01,1885.2173411485344,sp500
466,1909-11-01,1407.322879826921,sp500
467,1909-12-01,1488.384587890081,sp500
468,1910-01-01,1493.5983271028808,sp500
469,1910-02-01,1606.5817802322838,sp500
470,1910-03-01,1667.2311492443944,sp500
471,1910-04-01,1772.4380310818908,sp500
472,1910-05-01,1672.5367116503605,sp500
473,1910-06-01,1550.8971294385633,sp500
474,1910-07-01,1557.3684684340285,sp500
475,1910-08-01,1529.2305329808974,sp500
476,1910-09-01,1498.7600377141453,sp500
477,1910-10-01,1291.6249252331456,sp500
478,1910-11-01,1221.3993216255085,sp500
479,1910-12-01,1184.9325778926661,sp500
480,1911-01-01,1204.6330785357,sp500
481,1911-02-01,1293.120675933796,sp500
482,1911-03-01,1322.6111100343514,sp500
483,1911-04-01,1203.471150240056,sp500
484,1911-05-01,1102.0136414016285,sp500
485,1911-06-01,1097.0100721140518,sp500
486,1911-07-01,1134.8326497440266,sp500
487,1911-08-01,1112.2239374942124,sp500
488,1911-09-01,964.6830303301368,sp500
489,1911-10-01,858.1346726772217,sp500
490,1911-11-01,887.0324195571425,sp500
491,1911-12-01,747.6320344272177,sp500
492,1912-01-01,735.260496409244,sp500
493,1912-02-01,736.9366833559867,sp500
494,1912-03-01,736.0157799917354,sp500
495,1912-04-01,581.4277210221323,sp500
496,1912-05-01,526.99132096368,sp500
497,1912-06-01,474.4631282796632,sp500
498,1912-07-01,491.7359573347268,sp500
499,1912-08-01,704.2497918101091,sp500
500,1912-09-01,768.734547433938,sp500
501,1912-10-01,688.2110184722105,sp500
502,1912-11-01,698.2965151628576,sp500
503,1912-12-01,705.4606149461636,sp500
504,1913-01-01,727.1834929325983,sp500
505,1913-02-01,656.9990467658599,sp500
506,1913-03-01,654.7278995221372,sp500
507,1913-04-01,740.559208457466,sp500
508,1913-05-01,954.5874393171638,sp500
509,1913-06-01,1149.1568661443362,sp500
510,1913-07-01,1183.868535729673,sp500
511,1913-08-01,1056.7805467713065,sp500
512,1913-09-01,1034.7579210798224,sp500
513,1913-10-01,972.3569088918248,sp500
514,1913-11-01,1015.4470471618807,sp500
515,1913-12-01,1062.7651265466588,sp500
516,1914-01-01,1082.2069065068467,sp500
517,1914-02-01,1146.132126428172,sp500
518,1914-03-01,1080.4716081656525,sp500
519,1914-04-01,1125.2468503966645,sp500
520,1914-05-01,1014.8822761464687,sp500
521,1914-06-01,1043.8391040661593,sp500
522,1914-07-01,993.4472349086045,sp500
523,1914-08-01,915.8138542226862,sp500
524,1914-09-01,871.3172900508494,sp500
525,1914-10-01,911.3956484095729,sp500
526,1914-11-01,947.7512217767581,sp500
527,1914-12-01,994.2996745171126,sp500
528,1915-01-01,949.8847904193013,sp500
529,1915-02-01,915.7746087092056,sp500
530,1915-03-01,846.238889353886,sp500
531,1915-04-01,907.27353526587,sp500
532,1915-05-01,982.4124958465638,sp500
533,1915-06-01,1044.7954007256292,sp500
534,1915-07-01,1078.6148079658174,sp500
535,1915-08-01,1087.511526477608,sp500
536,1915-09-01,1090.4655860374469,sp500
537,1915-10-01,1147.3690794964073,sp500
538,1915-11-01,1248.4182130265217,sp500
539,1915-12-01,1281.2440969719057,sp500
540,1916-01-01,1319.1852414241691,sp500
541,1916-02-01,1396.241754412432,sp500
542,1916-03-01,1432.1176156230754,sp500
543,1916-04-01,1469.652203524859,sp500
544,1916-05-01,1387.1516920344986,sp500
545,1916-06-01,1463.6840533054663,sp500
546,1916-07-01,1509.6490413057554,sp500
547,1916-08-01,1458.4638832207236,sp500
548,1916-09-01,1455.7326295051753,sp500
549,1916-10-01,1581.8171476696034,sp500
550,1916-11-01,1636.516125833744,sp500
551,1916-12-01,1669.4684748456007,sp500
552,1917-01-01,1666.35045928856,sp500
553,1917-02-01,1736.9946749127764,sp500
554,1917-03-01,1703.7460722712553,sp500
555,1917-04-01,1650.3286835313088,sp500
556,1917-05-01,1586.581460711629,sp500
557,1917-06-01,1560.513463324437,sp500
558,1917-07-01,1602.627841645719,sp500
559,1917-08-01,1556.0672398635543,sp500
560,1917-09-01,1346.213472957289,sp500
561,1917-10-01,1221.649937707705,sp500
562,1917-11-01,1161.0083799088654,sp500
563,1917-12-01,1196.2140271998271,sp500
564,1918-01-01,1192.8792576836674,sp500
565,1918-02-01,1159.8371144246657,sp500
566,1918-03-01,1087.742047756376,sp500
567,1918-04-01,1066.7830028006665,sp500
568,1918-05-01,1079.7744997612672,sp500
569,1918-06-01,1130.8697757718282,sp500
570,1918-07-01,1307.634626868784,sp500
571,1918-08-01,1251.5862071776892,sp500
572,1918-09-01,1197.1792700612123,sp500
573,1918-10-01,1373.085946590787,sp500
574,1918-11-01,1378.3575754693397,sp500
575,1918-12-01,1379.2681657857004,sp500
576,1919-01-01,1320.2024950353984,sp500
577,1919-02-01,1307.8670474260225,sp500
578,1919-03-01,1301.0262541612879,sp500
579,1919-04-01,1174.4440714570621,sp500
580,1919-05-01,1199.5716981245516,sp500
581,1919-06-01,1236.2153063760434,sp500
582,1919-07-01,1212.7608746547348,sp500
583,1919-08-01,1160.0850199304762,sp500
584,1919-09-01,1239.5223658958487,sp500
585,1919-10-01,1292.7081587604985,sp500
586,1919-11-01,1297.0606102624731,sp500
587,1919-12-01,1312.3679333985253,sp500
588,1920-01-01,1285.2674158935163,sp500
589,1920-02-01,1303.7034095664892,sp500
590,1920-03-01,1277.253925785119,sp500
591,1920-04-01,1344.5688815239191,sp500
592,1920-05-01,1201.5854934432841,sp500
593,1920-06-01,1131.9823935994598,sp500
594,1920-07-01,1126.8228750140295,sp500
595,1920-08-01,1090.1924741611722,sp500
596,1920-09-01,1104.8343657065047,sp500
597,1920-10-01,1152.5303369635008,sp500
598,1920-11-01,1199.5459580023241,sp500
599,1920-12-01,1193.3372025632489,sp500
600,1921-01-01,1132.362981877862,sp500
601,1921-02-01,1049.4332185268859,sp500
602,1921-03-01,1062.4180738940506,sp500
603,1921-04-01,1047.5002792115206,sp500
604,1921-05-01,1007.6285759209665,sp500
605,1921-06-01,1070.8622989125513,sp500
606,1921-07-01,1077.7230573494617,sp500
607,1921-08-01,1001.152909433846,sp500
608,1921-09-01,972.10897426968,sp500
609,1921-10-01,953.2769949077048,sp500
610,1921-11-01,888.4083858894217,sp500
611,1921-12-01,829.6342044030305,sp500
612,1922-01-01,804.46238452785,sp500
613,1922-02-01,770.1901783345758,sp500
614,1922-03-01,715.3434521206034,sp500
615,1922-04-01,693.1274251211919,sp500
616,1922-05-01,692.1412537595398,sp500
617,1922-06-01,735.8337205489028,sp500
618,1922-07-01,719.6367357835745,sp500
619,1922-08-01,658.2102294486144,sp500
620,1922-09-01,656.6319629085632,sp500
621,1922-10-01,718.5099122877706,sp500
622,1922-11-01,741.136988088204,sp500
623,1922-12-01,757.8670852210419,sp500
624,1923-01-01,772.5648309917583,sp500
625,1923-02-01,808.5074753034872,sp500
626,1923-03-01,828.7930795806991,sp500
627,1923-04-01,888.6904658484133,sp500
628,1923-05-01,940.6610715311077,sp500
629,1923-06-01,976.5874992744705,sp500
630,1923-07-01,963.1465343047453,sp500
631,1923-08-01,867.9820108810342,sp500
632,1923-09-01,876.7167131488357,sp500
633,1923-10-01,906.6023476058755,sp500
634,1923-11-01,861.3042194196437,sp500
635,1923-12-01,880.8969273004988,sp500
636,1924-01-01,870.7827634925734,sp500
637,1924-02-01,865.2097086231722,sp500
638,1924-03-01,902.6100913466099,sp500
639,1924-04-01,917.721896881383,sp500
640,1924-05-01,940.7818992339188,sp500
641,1924-06-01,975.0978658247429,sp500
642,1924-07-01,927.4323590963921,sp500
643,1924-08-01,856.2395435335044,sp500
644,1924-09-01,842.1451504146365,sp500
645,1924-10-01,897.0958427463121,sp500
646,1924-11-01,884.5501458638258,sp500
647,1924-12-01,906.4296267297315,sp500
648,1925-01-01,892.9275960545909,sp500
649,1925-02-01,921.5009654345611,sp500
650,1925-03-01,938.1646492469285,sp500
651,1925-04-01,994.1689796684753,sp500
652,1925-05-01,1023.2948598055481,sp500
